,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
757,Валерия Советова,realtor,https://www.cian.ru/sale/flat/301457718/,Москва,sale,flat,3,9,2,45.0,-1,0,10700000,Вешняки,Вешняковская ,27К2,Выхино,
758,Екатерина Боброва,realtor,https://www.cian.ru/sale/flat/293400070/,Москва,sale,flat,5,9,2,46.0,-1,0,10800000,Вешняки,Вешняковская ,8К1,Выхино,
759,ТАНДЕМ,real_estate_agent,https://www.cian.ru/sale/flat/299477612/,Москва,sale,flat,6,16,2,55.15,-1,0,10900000,Южное Бутово, Захарьинские Дворики,3,Щербинка,
760,ID 164354,realtor,https://www.cian.ru/sale/flat/297898708/,Москва,sale,flat,1,16,2,35.0,-1,0,10950000,Ясенево,Голубинская ,24К1,Ясенево,
761,ID 485631,realtor,https://www.cian.ru/sale/flat/298513285/,Москва,sale,flat,5,5,2,26.5,-1,0,10990000,Южное Тушино,Химкинский бульвар,19К1,Сходненская,
762,Владис,real_estate_agent,https://www.cian.ru/sale/flat/301312254/,Москва,sale,flat,5,5,2,121.0,-1,0,11000000,, Жемчужная,1к20,Филатов Луг,Марьино Град
763,ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/301321592/,Москва,sale,flat,6,9,2,43.3,-1,0,11000000,Ясенево, Паустовского,4,Ясенево,
764,ID 112387555,homeowner,https://www.cian.ru/sale/flat/300525502/,Москва,sale,flat,11,12,2,48.0,-1,0,11000000,, Высотная,4а,Щербинка,
765,ID 143305,realtor,https://www.cian.ru/sale/flat/297485415/,Москва,sale,flat,10,17,2,45.0,-1,0,11200000,, Бачуринская,13,Коммунарка,Новая Звезда
766,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/301036472/,Москва,sale,flat,3,12,2,38.5,-1,0,11200000,Строгино, Твардовского,10С2,Строгино,
767,ID 12604638,unknown,https://www.cian.ru/sale/flat/301738373/,Москва,sale,flat,2,5,2,44.0,-1,0,11300000,,,14,Рассказовка,
768,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/300667918/,Москва,sale,flat,11,22,2,43.8,-1,0,11500000,, Бачуринская,11,Коммунарка,Новая Звезда
769,ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/301740297/,Москва,sale,flat,10,12,2,53.2,-1,0,11450000,,проспект Нововатутинский,8,Коммунарка,
770,ID 15867135,real_estate_agent,https://www.cian.ru/sale/flat/300930025/,Москва,sale,flat,12,12,2,44.5,-1,0,11450000,Ярославский,Ярославское шоссе,8К2,Ботанический сад,
771,ID 73038306,real_estate_agent,https://www.cian.ru/sale/flat/300125641/,Москва,sale,flat,2,18,2,54.2,-1,0,11700000,,проезд Чечерский,134к1,Бунинская аллея,Новое Бутово
772,Welcome 24,real_estate_agent,https://www.cian.ru/sale/flat/299282759/,Москва,sale,flat,2,23,2,43.0,-1,0,11800000,Западное Дегунино,Дмитровское шоссе,71А,Верхние Лихоборы,Талисман на Дмитровском
773,ТАНДЕМ,real_estate_agent,https://www.cian.ru/sale/flat/298481554/,Москва,sale,flat,5,9,2,37.5,-1,0,11890000,Можайский, Багрицкого,3К1,Кунцевская,
774,Октава-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301635400/,Москва,sale,flat,4,9,2,38.0,-1,0,11990000,Северное Измайлово,15-я Парковая ,44к1,Щёлковская,
775,МОЯ СТОЛИЦА,real_estate_agent,https://www.cian.ru/sale/flat/294510839/,Москва,sale,flat,4,5,2,35.3,-1,0,11999999,Богородское,переулок Алымов,13,Преображенская площадь,
776,Правовой центр жилья-эстейт,real_estate_agent,https://www.cian.ru/sale/flat/301301347/,Москва,sale,flat,4,4,2,48.5,-1,0,11900000,, Харлампиева,16,Филатов Луг,Спортивный квартал
777,Business Leader,real_estate_agent,https://www.cian.ru/sale/flat/301086902/,Москва,sale,flat,9,9,2,44.0,-1,0,12000000,Нижегородский,3-я Карачаровская ,12К1,Стахановская,
778,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/299255479/,Москва,sale,flat,7,14,2,52.0,-1,0,12100000,,бульвар Скандинавский,23к1,Потапово,Скандинавия
779,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/301078794/,Москва,sale,flat,2,15,2,41.6,-1,0,12000000,, Эдварда Грига,18к3,Потапово,Скандинавия
780,Октава-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301574886/,Москва,sale,flat,10,17,2,51.1,-1,0,12000000,,проспект Куприна,18к2,Бунинская аллея,Бунинские луга
781,ID 63426768,homeowner,https://www.cian.ru/sale/flat/301352512/,Москва,sale,flat,2,3,2,59.0,-1,0,12000000,, Андерсена,5,Коммунарка,Андерсен
782,Елена Туганова,realtor,https://www.cian.ru/sale/flat/301701181/,Москва,sale,flat,8,9,2,36.4,-1,0,12000000,Зюзино, Каховка,5К3,Каховская,
783,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/288658096/,Москва,sale,flat,7,17,2,56.5,-1,0,12150000,, Никитина,11к1,Рассказовка,Город-парк Первый Московский
784,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/299878273/,Москва,sale,flat,8,16,2,53.0,-1,0,12300000,Орехово-Борисово Южное,Елецкая ,20,Домодедовская,
785,Ольга Залалова,realtor,https://www.cian.ru/sale/flat/292366766/,Москва,sale,flat,5,5,2,39.3,-1,0,12380000,Алексеевский,Ярославская ,17,ВДНХ,
786,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301064228/,Москва,sale,flat,26,45,2,42.1,-1,0,12499000,Бирюлево Восточное,Михневская ,8,Царицыно,Загорье
787,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/300615966/,Москва,sale,flat,14,16,2,50.4,-1,0,12400000,Орехово-Борисово Южное,Воронежская ,24,Зябликово,
788,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/300071306/,Москва,sale,flat,10,12,2,45.4,-1,0,12400000,Бибирево,Шенкурский проезд,8,Алтуфьево,
789,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/301128909/,Москва,sale,flat,10,22,2,60.5,-1,0,12550000,Бирюлево Восточное,6-я Радиальная ,вл7к28,Царицыно,Царицыно-2
790,OPENCITY,real_estate_agent,https://www.cian.ru/sale/flat/300623826/,Москва,sale,flat,5,9,2,44.6,-1,0,12700000,Гольяново,Байкальская ,15,Щёлковская,
791,ID 107447743,realtor,https://www.cian.ru/sale/flat/299917593/,Москва,sale,flat,13,18,2,52.1,-1,0,12800000,Некрасовка, Вертолетчиков,21к4,Некрасовка,мой адрес На Вертолетчиков
792,ID 73038306,real_estate_agent,https://www.cian.ru/sale/flat/301065650/,Москва,sale,flat,2,9,2,39.8,-1,0,12900000,Гольяново,Байкальская ,27,Щёлковская,
793,ТРИИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/299776975/,Москва,sale,flat,4,9,2,45.0,-1,0,12990000,Кузьминки, Юных Ленинцев,75К1,Кузьминки,
794,Римарком Владис,real_estate_agent,https://www.cian.ru/sale/flat/300179706/,Москва,sale,flat,2,9,2,58.5,-1,0,12900000,,,31,Рассказовка,
795,Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/301279204/,Москва,sale,flat,5,12,2,47.8,-1,0,12900000,Рязанский,Яснополянская ,7К2,Вешняки,
796,ID 40052950,realtor,https://www.cian.ru/sale/flat/301427809/,Москва,sale,flat,7,9,2,44.0,-1,0,12900000,Вешняки, Красный Казанец,19К1,Выхино,
797,Желтый квадрат,real_estate_agent,https://www.cian.ru/sale/flat/300394689/,Москва,sale,flat,4,14,2,50.3,-1,0,13000000,Гольяново,Байкальская ,12К1,Щёлковская,
798,ID 73038306,real_estate_agent,https://www.cian.ru/sale/flat/301180623/,Москва,sale,flat,2,12,2,38.1,-1,0,13100000,Зюзино,Балаклавский проспект,42,Зюзино,
799,WHITE BROKER,real_estate_agent,https://www.cian.ru/sale/flat/299517108/,Москва,sale,flat,1,14,2,54.4,-1,0,13000000,Митино, Барышиха,16,Митино,
800,Московский Риэлторский Центр,real_estate_agent,https://www.cian.ru/sale/flat/301032427/,Москва,sale,flat,4,5,2,41.5,-1,0,13000000,Южное Тушино, Фабрициуса,56К1,Сходненская,
801,ID 20775957,homeowner,https://www.cian.ru/sale/flat/301117545/,Москва,sale,flat,17,17,2,34.1,-1,0,13050000,Западное Дегунино,Ижорская ,6к2,Ховрино,Бусиновский парк
802,Александр Силантьев,realtor,https://www.cian.ru/sale/flat/301849317/,Москва,sale,flat,11,14,2,45.0,-1,0,13200000,Проспект Вернадского, Лобачевского,76,Проспект Вернадского,
803,Елена Никишкина,realtor,https://www.cian.ru/sale/flat/298168630/,Москва,sale,flat,3,9,2,37.0,-1,0,13200000,Котловка, Винокурова,26К1,Крымская,
804,Самолет плюс,real_estate_agent,https://www.cian.ru/sale/flat/301247945/,Москва,sale,flat,4,16,2,54.2,-1,0,13150000,Южное Бутово, Академика Семенова,11К1,Бунинская аллея,
805,ID 115030802,realtor,https://www.cian.ru/sale/flat/301408494/,Москва,sale,flat,3,22,2,79.0,-1,0,13200000,Бирюлево Восточное,6-я Радиальная ,вл7к28,Царицыно,Царицыно-2
806,ID 78345281,homeowner,https://www.cian.ru/sale/flat/301254943/,Москва,sale,flat,25,25,2,38.8,-1,0,13200000,Люблино,Люблинская ,76к2,Перерва,Люблинский парк
807,ИП Самарская М.И.,real_estate_agent,https://www.cian.ru/sale/flat/297171976/,Москва,sale,flat,9,9,2,44.8,-1,0,13300000,Кузьминки, Федора Полетаева,36,Рязанский проспект,
808,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300749835/,Москва,sale,flat,1,17,2,53.5,-1,0,13300000,Митино,Пятницкое шоссе,47,Пятницкое шоссе,
809,QuickHome,real_estate_agent,https://www.cian.ru/sale/flat/298869495/,Москва,sale,flat,12,12,2,44.6,-1,0,13500000,Левобережный,Прибрежный проезд,7,Ховрино,
810,Пространство,real_estate_agent,https://www.cian.ru/sale/flat/301779031/,Москва,sale,flat,6,12,2,45.0,-1,0,13500000,Рязанский, Коновалова,20к1,Чухлинка,
811,ТРИИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/300134288/,Москва,sale,flat,3,9,2,37.0,-1,0,13430000,Кунцево,Бобруйская ,3,Молодёжная,
812,ВСЁ ПРОСТО,real_estate_agent,https://www.cian.ru/sale/flat/298157493/,Москва,sale,flat,6,24,2,61.5,-1,0,13400000,Косино-Ухтомский,Лухмановская ,35,Лухмановская,
813,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/299846090/,Москва,sale,flat,6,14,2,47.4,-1,0,13500000,Очаково-Матвеевское,Озерная ,19К1,Очаково,
814,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/295267562/,Москва,sale,flat,7,13,2,46.7,-1,0,13500000,, Сервантеса,3к3,Филатов Луг,Испанские кварталы
815,Мой Дом - отделение Добрынинское,real_estate_agent,https://www.cian.ru/sale/flat/300236165/,Москва,sale,flat,4,12,2,46.8,-1,0,13500000,Чертаново Южное,Кировоградская ,44К1,Улица Академика Янгеля,
816,Октава-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299183582/,Москва,sale,flat,14,16,2,52.0,-1,0,13400000,Чертаново Южное,Варшавское шоссе,154К4,Аннино,
817,ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/299596557/,Москва,sale,flat,4,5,2,43.2,-1,0,13500000,Коптево, Генерала Рычагова,6,Коптево,
818,ID 376210,homeowner,https://www.cian.ru/sale/flat/301528333/,Москва,sale,flat,4,12,2,53.5,-1,0,13500000,, 3-я Нововатутинская,8,Ольховая,"Новые Ватутинки, мкр. Центральный"
819,ID 113505063,realtor,https://www.cian.ru/sale/flat/301824791/,Москва,sale,flat,11,12,2,55.0,-1,0,13500000,Люблино,Армавирская ,4К2,Люблино,
820,ID 85680379,homeowner,https://www.cian.ru/sale/flat/301811787/,Москва,sale,flat,4,18,2,40.0,-1,0,13400000,, Сальвадора Дали,1к1,Прокшино,
